status,development_run,protocol_version,width,seed,controller,ranked,contract_success,acquisitions_to_contract,first_monitor_pass_acquisition,confirmed_monitor_entry_acquisition,commissioning_acquisitions,ordinary_monitor_acquisitions,total_monitor_acquisitions,payload_validation_acquisitions,total_quantum_executions_to_usable,final_measured_monitor_rmse,final_evaluator_only_phase_rmse,payload_bitwise_zero_probability_at_entry,simulator_runtime_seconds,host_update_seconds,controller_mutable_float_words_per_channel,controller_updates_to_contract,error_type,error_message
PASS,True,0.2.0-development,16,320003,diagonal_secant,True,True,15,13,15,0,15,15,1,16,0.027034164999195937,0.03259697115532038,0.994140625,0.016024226089939475,0.0028745621675625443,4.0,14,,
PASS,True,0.2.0-development,16,320003,anderson_residual,True,True,8,6,8,0,8,8,1,9,0.027044084732279795,0.03650944939265289,0.9932861328125,0.0024604510399512947,0.0026664520264603198,16.0,7,,
PASS,True,0.2.0-development,16,320003,commissioned_pi,True,True,21,7,21,2,19,21,1,22,0.03137521690886395,0.04143293305692225,0.9927978515625,0.011035969073418528,0.0015958399162627757,3.0,18,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,16,320003,spsa,True,False,,,,0,14,40,0,,0.18210854301442603,0.44647636599683604,,0.0498731370898895,0.0012771679321303964,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,16,320004,do_nothing,True,False,,,,0,40,40,0,,0.18254127556610122,0.4502036521712513,,0.0197231401107274,0.0012423500884324312,1.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,16,320004,retained_residual,True,False,,7,,0,40,40,9,,0.02725197513229213,0.7307647530196671,,0.02953257370973006,0.012734518910292536,6.0,,,
PASS,True,0.2.0-development,16,320004,diagonal_secant,True,True,40,8,40,0,40,40,1,41,0.020533863052304962,0.02467314675595981,0.9940185546875,0.010370607720687985,0.0031164459069259465,4.0,39,,
PASS,True,0.2.0-development,16,320004,anderson_residual,True,True,13,9,13,0,13,13,1,14,0.03032255802228561,0.05290135358634803,0.990966796875,0.004665655083954334,0.0021458849660120904,16.0,12,,
PASS,True,0.2.0-development,16,320004,commissioned_pi,True,True,16,5,16,2,14,16,1,17,0.028894264726388143,0.058652187591876966,0.9892578125,0.009107559046242386,0.0013477319735102355,3.0,13,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,16,320004,spsa,True,False,,,,0,14,40,0,,0.18055481571775453,0.44616787183183415,,0.019559268665034324,0.0004203570424579084,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,16,320005,do_nothing,True,False,,,,0,40,40,0,,0.18140743012089605,0.45279130952055047,,0.019715398899279535,0.0009354641661047935,1.0,,,
PASS,True,0.2.0-development,16,320005,retained_residual,True,True,11,9,11,0,11,11,1,12,0.028555713849076306,0.048948892661451984,0.98876953125,0.003507289045955986,0.0009935909765772521,6.0,10,,
PASS,True,0.2.0-development,16,320005,diagonal_secant,True,True,17,10,17,0,17,17,1,18,0.03324584456699894,0.03923597767450073,0.9910888671875,0.005561244091950357,0.001942471950314939,4.0,16,,
PASS,True,0.2.0-development,16,320005,anderson_residual,True,True,14,7,14,0,14,14,1,15,0.026024319911209456,0.06310314880427162,0.9862060546875,0.07078607298899442,0.01088651199825108,16.0,13,,
PASS,True,0.2.0-development,16,320005,commissioned_pi,True,True,10,5,10,2,8,10,1,11,0.029567863937451398,0.053505227784934425,0.9884033203125,0.0044476299663074315,0.0007288990309461951,3.0,7,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,16,320005,spsa,True,False,,,,0,14,40,0,,0.17938698642171552,0.4427269256793207,,0.029863665928132832,0.0006477839197032154,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,16,320006,do_nothing,True,False,,,,0,40,40,0,,0.1912643529455296,0.449906828738592,,0.01978896517539397,0.0009102722397074103,1.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,16,320006,retained_residual,True,False,,9,,0,40,40,10,,0.0245248949116702,0.7098184413345984,,0.041746659961063415,0.010559562884736806,6.0,,,
PASS,True,0.2.0-development,16,320006,diagonal_secant,True,True,21,10,21,0,21,21,1,22,0.020736149773033275,0.03555586724695936,0.9925537109375,0.023051654861774296,0.004587682138662785,4.0,20,,
PASS,True,0.2.0-development,16,320006,anderson_residual,True,True,13,7,13,0,13,13,1,14,0.026828822007453425,0.06389250793904484,0.9888916015625,0.024569375964347273,0.013857387995813042,16.0,12,,
PASS,True,0.2.0-development,16,320006,commissioned_pi,True,True,7,5,7,2,5,7,1,8,0.03315641820579094,0.07738981625210856,0.9842529296875,0.008815100998617709,0.0016452730051241815,3.0,4,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,16,320006,spsa,True,False,,,,0,14,40,0,,0.18855244586403166,0.4378179567201709,,0.0685447319992818,0.0009495829581283033,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,16,320007,do_nothing,True,False,,,,0,40,40,0,,0.1670828233110186,0.45151078021529556,,0.0448423310299404,0.0021889160270802677,1.0,,,
PASS,True,0.2.0-development,16,320007,retained_residual,True,True,9,7,9,0,9,9,1,10,0.028091028677878573,0.052364721882283784,0.990234375,0.0037562730140052736,0.0010806980426423252,6.0,8,,
PASS,True,0.2.0-development,16,320007,diagonal_secant,True,True,19,8,19,0,19,19,1,20,0.023802145882043657,0.03335565696692446,0.9927978515625,0.011265785724390298,0.0026306791114620864,4.0,18,,
PASS,True,0.2.0-development,16,320007,anderson_residual,True,True,14,8,14,0,14,14,1,15,0.03057124187987994,0.06089909467439832,0.988037109375,0.00803110795095563,0.004115487041417509,16.0,13,,
PASS,True,0.2.0-development,16,320007,commissioned_pi,True,True,7,5,7,2,5,7,1,8,0.02710290837183187,0.04210383506264963,0.9912109375,0.0021851020865142345,0.0002258900785818696,3.0,4,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,16,320007,spsa,True,False,,,,0,14,40,0,,0.16551456008204116,0.4486176574718528,,0.13887270377017558,0.0006231549778021872,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,16,320008,do_nothing,True,False,,,,0,40,40,0,,0.169193163193928,0.4482309080748688,,0.04052540595876053,0.001934710016939789,1.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,16,320008,retained_residual,True,False,,,,0,40,40,0,,0.04551573753932315,0.6534402813577602,,0.014818849100265652,0.004717267933301628,6.0,,,
PASS,True,0.2.0-development,16,320008,diagonal_secant,True,True,7,5,7,0,7,7,1,8,0.03098572805877394,0.06004547153942668,0.99169921875,0.0031807389459572732,0.000662473903503269,4.0,6,,
PASS,True,0.2.0-development,16,320008,anderson_residual,True,True,14,12,14,0,14,14,1,15,0.027772069218620587,0.06807802712749281,0.98828125,0.006464374018833041,0.003715139057021588,16.0,13,,
PASS,True,0.2.0-development,16,320008,commissioned_pi,True,True,14,9,14,2,12,14,1,15,0.03230605292058113,0.028336517072437045,0.9945068359375,0.01032020803540945,0.0011525489389896393,3.0,11,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,16,320008,spsa,True,False,,,,0,14,40,0,,0.16761761935766734,0.4433717443582908,,0.036366381333209574,0.0007183519192039967,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,16,320009,do_nothing,True,False,,,,0,40,40,0,,0.17725891403198293,0.4507634926069257,,0.018345673743169755,0.0010217137169092894,1.0,,,
PASS,True,0.2.0-development,16,320009,retained_residual,True,True,9,7,9,0,9,9,1,10,0.030800688748895064,0.04335426297914843,0.991943359375,0.0029655779362656176,0.0005765320383943617,6.0,8,,
PASS,True,0.2.0-development,16,320009,diagonal_secant,True,True,33,6,33,0,33,33,1,34,0.022698842494710395,0.0349107486199151,0.992919921875,0.027471951092593372,0.0054746277164667845,4.0,32,,
PASS,True,0.2.0-development,16,320009,anderson_residual,True,True,13,11,13,0,13,13,1,14,0.026357295688639447,0.02900503151014596,0.9940185546875,0.004600337008014321,0.002302702923770994,16.0,12,,
PASS,True,0.2.0-development,16,320009,commissioned_pi,True,True,29,6,29,2,27,29,1,30,0.02978040313317184,0.05272152357833501,0.98974609375,0.008070045965723693,0.0015118001610971987,3.0,26,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,16,320009,spsa,True,False,,,,0,14,40,0,,0.17128709467906944,0.4411066962407557,,0.041291247005574405,0.0006620239582844079,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,16,320010,do_nothing,True,False,,,,0,40,40,0,,0.19433489276854368,0.4510826141149014,,0.022773362754378468,0.001270744192879647,1.0,,,
PASS,True,0.2.0-development,16,320010,retained_residual,True,True,11,6,11,0,11,11,1,12,0.028316300206585078,0.042912802310279635,0.9908447265625,0.010042306035757065,0.0044664451270364225,6.0,10,,
PASS,True,0.2.0-development,16,320010,diagonal_secant,True,True,7,5,7,0,7,7,1,8,0.020637014386559443,0.05070368792791148,0.989990234375,0.005832048016600311,0.003101344045717269,4.0,6,,
PASS,True,0.2.0-development,16,320010,anderson_residual,True,True,11,9,11,0,11,11,1,12,0.027999840510288775,0.038260733131990146,0.9915771484375,0.008506896090693772,0.0035990241449326277,16.0,10,,
PASS,True,0.2.0-development,16,320010,commissioned_pi,True,True,19,6,19,2,17,19,1,20,0.03325979221608833,0.03779945569262597,0.9918212890625,0.012805845937691629,0.0013675698428414762,3.0,16,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,16,320010,spsa,True,False,,,,0,14,40,0,,0.1905597242783136,0.4429084164542834,,0.03957360505592078,0.0008599500288255513,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,256,320001,do_nothing,True,False,,,,0,40,40,0,,0.18138794731290095,0.45002118164039157,,0.08331137720961124,0.0036410281318239868,1.0,,,
PASS,True,0.2.0-development,256,320001,retained_residual,True,True,11,9,11,0,11,11,1,12,0.03469662757800091,0.30662464719760246,0.9846954345703125,0.010428578883875161,0.0021645950037054718,6.0,10,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,256,320001,diagonal_secant,True,False,,25,,0,40,40,0,,0.04070668010049563,0.2570717983788601,,0.18498705577803776,0.042085907771252096,4.0,,,
PASS,True,0.2.0-development,256,320001,anderson_residual,True,True,12,10,12,0,12,12,1,13,0.03230066882164779,0.2592796117971727,0.98614501953125,0.01809014903847128,0.006348371098283678,16.0,11,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,256,320001,commissioned_pi,True,False,,15,,2,38,40,0,,0.036292810862411984,0.2654683873982142,,0.040504206786863506,0.008050901000387967,3.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,256,320001,spsa,True,False,,,,0,14,40,0,,0.18155789926948832,0.4495295522054352,,0.024471326905768365,0.0008800479699857533,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,256,320002,do_nothing,True,False,,,,0,40,40,0,,0.18249825822557517,0.4504490386931871,,0.07069546001730487,0.004764821147546172,1.0,,,
PASS,True,0.2.0-development,256,320002,retained_residual,True,True,12,8,12,0,12,12,1,13,0.031749121941980415,0.17161383152188822,0.9891738891601562,0.016397158964537084,0.004386965127196163,6.0,11,,
PASS,True,0.2.0-development,256,320002,diagonal_secant,True,True,32,20,32,0,32,32,1,33,0.03338409640170863,0.26795223624486303,0.9859161376953125,0.06629732105648145,0.03445343568455428,4.0,31,,
PASS,True,0.2.0-development,256,320002,anderson_residual,True,True,11,9,11,0,11,11,1,12,0.030111170240608,0.05453209607820562,0.9901580810546875,0.004853782011196017,0.002846031915396452,16.0,10,,
PASS,True,0.2.0-development,256,320002,commissioned_pi,True,True,18,6,18,2,16,18,1,19,0.03177117330598547,0.20943775518639413,0.987701416015625,0.07484484609449282,0.004211879975628108,3.0,15,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,256,320002,spsa,True,False,,,,0,14,40,0,,0.18157521731457396,0.4500196641446656,,0.07931722607463598,0.0005118521512486041,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,256,320003,do_nothing,True,False,,,,0,40,40,0,,0.18151636513554775,0.44982344200805296,,0.12716630921931937,0.0029311860562302172,1.0,,,
PASS,True,0.2.0-development,256,320003,retained_residual,True,True,13,8,13,0,13,13,1,14,0.033576638554510846,0.423128298431909,0.9781417846679688,0.012970557087101042,0.0030793840414844453,6.0,12,,
PASS,True,0.2.0-development,256,320003,diagonal_secant,True,True,38,23,38,0,38,38,1,39,0.03359083700857528,0.05174519432481815,0.9913101196289062,0.022741205000784248,0.006240101822186261,4.0,37,,
PASS,True,0.2.0-development,256,320003,anderson_residual,True,True,11,9,11,0,11,11,1,12,0.030196098783749774,0.33473809991633263,0.9836578369140625,0.007807853922713548,0.0033923069131560624,16.0,10,,
PASS,True,0.2.0-development,256,320003,commissioned_pi,True,True,16,8,16,2,14,16,1,17,0.03172270319173868,0.05687057663802558,0.9903182983398438,0.011970070947427303,0.004431090957950801,3.0,13,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,256,320003,spsa,True,False,,,,0,14,40,0,,0.18245386403745856,0.4494371483695765,,0.06417115917429328,0.0007068139966577291,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,256,320004,do_nothing,True,False,,,,0,40,40,0,,0.18391882557379013,0.45066704106354655,,0.04049440089147538,0.0012295952183194458,1.0,,,
PASS,True,0.2.0-development,256,320004,retained_residual,True,True,11,9,11,0,11,11,1,12,0.032604704683966285,0.2383867667279632,0.9864959716796875,0.03539729205658659,0.014365243026986718,6.0,10,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,256,320004,diagonal_secant,True,False,,30,,0,40,40,0,,0.0321683538595655,0.05556088290309576,,0.03797407407546416,0.012907194148283452,4.0,,,
PASS,True,0.2.0-development,256,320004,anderson_residual,True,True,11,9,11,0,11,11,1,12,0.03261458634951986,0.23876963226162945,0.9869537353515625,0.029407632944639772,0.02454839594429359,16.0,10,,
PASS,True,0.2.0-development,256,320004,commissioned_pi,True,True,24,10,24,2,22,24,1,25,0.03323227290193817,0.06539328733138093,0.9885025024414062,0.05046648910501972,0.002531648031435907,3.0,21,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,256,320004,spsa,True,False,,,,0,14,40,0,,0.18283104040914294,0.4500718770104284,,0.026270996197126806,0.000597176025621593,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,256,320005,do_nothing,True,False,,,,0,40,40,0,,0.18365545897076554,0.4496841628011747,,0.04267197480658069,0.0014756839373148978,1.0,,,
PASS,True,0.2.0-development,256,320005,retained_residual,True,True,12,8,12,0,12,12,1,13,0.030936783718477398,0.1732402607454522,0.988037109375,0.010398605954833329,0.004144400940276682,6.0,11,,
PASS,True,0.2.0-development,256,320005,diagonal_secant,True,True,29,27,29,0,29,29,1,30,0.03402481071403225,0.29223142563376653,0.9816360473632812,0.0380003988975659,0.015227482130285352,4.0,28,,
PASS,True,0.2.0-development,256,320005,anderson_residual,True,True,11,9,11,0,11,11,1,12,0.03272528624055163,0.17042189654902734,0.9888687133789062,0.00933723000343889,0.005214987089857459,16.0,10,,
PASS,True,0.2.0-development,256,320005,commissioned_pi,True,True,16,6,16,2,14,16,1,17,0.03193313863704107,0.06456242469070801,0.9883651733398438,0.01781678484985605,0.0020538779790513217,3.0,13,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,256,320005,spsa,True,False,,,,0,14,40,0,,0.18426086519388182,0.44941689359382836,,0.026908841740805656,0.000636858050711453,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,256,320006,do_nothing,True,False,,,,0,40,40,0,,0.1806533017691222,0.44952267813068325,,0.030754164152313024,0.0012920218287035823,1.0,,,
PASS,True,0.2.0-development,256,320006,retained_residual,True,True,12,10,12,0,12,12,1,13,0.029631817982028956,0.17055299736723376,0.9898605346679688,0.00825890910346061,0.0021649629925377667,6.0,11,,
PASS,True,0.2.0-development,256,320006,diagonal_secant,True,True,30,28,30,0,30,30,1,31,0.03402179283191909,0.23951458858834399,0.9874267578125,0.02005425706738606,0.004901001171674579,4.0,29,,
PASS,True,0.2.0-development,256,320006,anderson_residual,True,True,12,10,12,0,12,12,1,13,0.03189145685411841,0.0527412576539434,0.9909286499023438,0.009865684958640486,0.004626731155440211,16.0,11,,
PASS,True,0.2.0-development,256,320006,commissioned_pi,True,True,22,6,22,2,20,22,1,23,0.03387447391542267,0.05967119128053764,0.990020751953125,0.011367660947144032,0.0017047389410436153,3.0,19,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,256,320006,spsa,True,False,,,,0,14,40,0,,0.1815176343605912,0.4491628553221303,,0.024710889963898808,0.000709397834725678,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,256,320007,do_nothing,True,False,,,,0,40,40,0,,0.17958483924966356,0.450245088697072,,0.018274710047990084,0.0010301436414010823,1.0,,,
PASS,True,0.2.0-development,256,320007,retained_residual,True,True,11,9,11,0,11,11,1,12,0.03251583147052139,0.05786563893615253,0.9890060424804688,0.010381010826677084,0.0017458271468058228,6.0,10,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,256,320007,diagonal_secant,True,False,,35,,0,40,40,0,,0.03572294676231359,0.3040770265752506,,0.05664328200509772,0.042072449112311006,4.0,,,
PASS,True,0.2.0-development,256,320007,anderson_residual,True,True,10,8,10,0,10,10,1,11,0.03145148471415394,0.05599149631136805,0.9895553588867188,0.017813311831559986,0.007052718021441251,16.0,9,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,256,320007,commissioned_pi,True,False,,23,,2,38,40,0,,0.04047483466590562,0.07479595483942951,,0.021642595063894987,0.003320353920571506,3.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,256,320007,spsa,True,False,,,,0,14,40,0,,0.17931678356018357,0.4496059299642716,,0.026151575904805213,0.0005888559389859438,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,256,320008,do_nothing,True,False,,,,0,40,40,0,,0.18385343308624386,0.4498133654938753,,0.02600312087452039,0.0016176539938896894,1.0,,,
PASS,True,0.2.0-development,256,320008,retained_residual,True,True,13,11,13,0,13,13,1,14,0.026363094330019175,0.05347146015774154,0.9901580810546875,0.010578515066299587,0.0015499379951506853,6.0,12,,
PASS,True,0.2.0-development,256,320008,diagonal_secant,True,True,40,38,40,0,40,40,1,41,0.03263435497318937,0.06070245145329127,0.9898605346679688,0.020619401067961007,0.006882569985464215,4.0,39,,
PASS,True,0.2.0-development,256,320008,anderson_residual,True,True,10,8,10,0,10,10,1,11,0.03487859130663354,0.06095246820573937,0.9888534545898438,0.025328766962047666,0.019995701033622026,16.0,9,,
PASS,True,0.2.0-development,256,320008,commissioned_pi,True,True,14,12,14,2,12,14,1,15,0.03076111702103421,0.05120197421470977,0.9903717041015625,0.0611076180357486,0.0017788330442272127,3.0,11,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,256,320008,spsa,True,False,,,,0,14,40,0,,0.1834185968284102,0.4493166419084577,,0.017155528883449733,0.00035795802250504494,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,256,320009,do_nothing,True,False,,,,0,40,40,0,,0.17745339012512462,0.4500658368602841,,0.022066443983931094,0.0011254521668888628,1.0,,,
PASS,True,0.2.0-development,256,320009,retained_residual,True,True,12,10,12,0,12,12,1,13,0.034062128896179086,0.05689054166653592,0.9896621704101562,0.004718918877188116,0.0009723250987008214,6.0,11,,
PASS,True,0.2.0-development,256,320009,diagonal_secant,True,True,39,24,39,0,39,39,1,40,0.02857974042753558,0.2557333852118919,0.985626220703125,0.08553595212288201,0.012031486723572016,4.0,38,,
PASS,True,0.2.0-development,256,320009,anderson_residual,True,True,11,9,11,0,11,11,1,12,0.03344322792797771,0.057149356432230396,0.9892959594726562,0.005547592940274626,0.0029152199858799577,16.0,10,,
PASS,True,0.2.0-development,256,320009,commissioned_pi,True,True,30,6,30,2,28,30,1,31,0.03476108885757115,0.18903399037003527,0.98651123046875,0.030716544773895293,0.006719670782331377,3.0,27,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,256,320009,spsa,True,False,,,,0,14,40,0,,0.17887106741075096,0.44970741349131066,,0.05429191293660551,0.0006871370715089142,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,256,320010,do_nothing,True,False,,,,0,40,40,0,,0.18753311304417833,0.45028937222696613,,0.06499340705340728,0.0018754349439404905,1.0,,,
PASS,True,0.2.0-development,256,320010,retained_residual,True,True,10,8,10,0,10,10,1,11,0.032099476846781716,0.058150904637454225,0.9899826049804688,0.04628569295164198,0.0031599730136804283,6.0,9,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,256,320010,diagonal_secant,True,False,,15,,0,40,40,0,,0.03971046718568065,0.07455497610144511,,0.11105555412359536,0.026871319976635277,4.0,,,
PASS,True,0.2.0-development,256,320010,anderson_residual,True,True,10,8,10,0,10,10,1,11,0.029403401459052948,0.04890649248795792,0.9915771484375,0.017381999117787927,0.00425957195693627,16.0,9,,
PASS,True,0.2.0-development,256,320010,commissioned_pi,True,True,18,10,18,2,16,18,1,19,0.033427298635216575,0.06431888794835897,0.9882659912109375,0.056634358887095004,0.018063521943986416,3.0,15,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,256,320010,spsa,True,False,,,,0,14,40,0,,0.18827007587502964,0.4499298460437587,,0.04008619691012427,0.0008203019970096648,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320001,do_nothing,True,False,,,,0,40,40,0,,0.1831072231447096,0.45012250305863377,,0.48404834198299795,0.004599239269737154,1.0,,,
PASS,True,0.2.0-development,8192,320001,retained_residual,True,True,11,9,11,0,11,11,1,12,0.031787174189262704,0.2382867114518573,0.9861631393432617,0.0672589530586265,0.03026494983350858,6.0,10,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320001,diagonal_secant,True,False,,39,,0,40,40,0,,0.03598386743658766,0.2106636643028566,,0.3736753757693805,0.05290159001015127,4.0,,,
PASS,True,0.2.0-development,8192,320001,anderson_residual,True,True,11,9,11,0,11,11,1,12,0.03180930896781727,0.17693297742587885,0.9879734516143799,0.032259262050502,0.013691628002561629,16.0,10,,
PASS,True,0.2.0-development,8192,320001,commissioned_pi,True,True,32,18,32,2,30,32,1,33,0.03455698838680443,0.10810307110000134,0.9883232116699219,0.1115555091528222,0.00959971098927781,3.0,29,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320001,spsa,True,False,,,,0,14,40,0,,0.1828838854205847,0.45010563219451705,,0.2138787599396892,0.002157139126211405,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320002,do_nothing,True,False,,,,0,40,40,0,,0.18197618327678763,0.45019578622903644,,0.11737592209829018,0.0021491909865289927,1.0,,,
PASS,True,0.2.0-development,8192,320002,retained_residual,True,True,11,9,11,0,11,11,1,12,0.031753937248117654,0.21003604516759783,0.987297534942627,0.034516431915108114,0.006372041010763496,6.0,10,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320002,diagonal_secant,True,False,,37,,0,40,40,0,,0.037090302396431185,0.19021636223505883,,0.10463234881171957,0.024402326089330018,4.0,,,
PASS,True,0.2.0-development,8192,320002,anderson_residual,True,True,11,9,11,0,11,11,1,12,0.0315594009719466,0.14219747452491047,0.988898515701294,0.0563248420949094,0.015299920924007893,16.0,10,,
PASS,True,0.2.0-development,8192,320002,commissioned_pi,True,True,38,28,38,2,36,38,1,39,0.03477347077736707,0.11600901218852264,0.988062858581543,0.12171968189068139,0.011911296169273555,3.0,35,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320002,spsa,True,False,,,,0,14,40,0,,0.1819747707511286,0.45017218617026444,,0.10754345002351329,0.0019010579562745988,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320003,do_nothing,True,False,,,,0,40,40,0,,0.18183363891573495,0.4500629353594438,,0.26008189789718017,0.0028591598384082317,1.0,,,
PASS,True,0.2.0-development,8192,320003,retained_residual,True,True,12,10,12,0,12,12,1,13,0.031175507737543996,0.2055957610657607,0.9879424571990967,0.10223719396162778,0.029265521909110248,6.0,11,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320003,diagonal_secant,True,False,,,,0,40,40,0,,0.035811773192667956,0.1872254413825828,,0.20062246377347037,0.04302615666529164,4.0,,,
