status,development_run,protocol_version,width,seed,controller,ranked,contract_success,acquisitions_to_contract,first_monitor_pass_acquisition,confirmed_monitor_entry_acquisition,commissioning_acquisitions,ordinary_monitor_acquisitions,probe_acquisitions,total_monitor_acquisitions,payload_validation_acquisitions,total_quantum_executions_to_usable,final_measured_monitor_rmse,final_evaluator_only_phase_rmse,payload_bitwise_zero_probability_at_entry,simulator_runtime_seconds,host_update_seconds,host_controller_initialization_seconds,host_commissioning_seconds,host_ordinary_update_seconds,host_probe_update_seconds,traffic_scalars,traffic_bytes_float64,controller_mutable_float_words_per_channel,controller_updates_to_contract,error_type,error_message
PASS,False,1.0.0-local-freeze,4,317314755,dense_fd,True,True,19,10,19,5,14,0,19,1,20,0.025337162953917015,0.043747725471833754,0.9931640625,0.006917579972650856,0.002244811912532896,5.599798168987036e-05,1.846597297117114e-05,0.0021703479578718543,0.0,152,1216,5.0,13,,
PASS,False,1.0.0-local-freeze,4,317314755,oracle,False,True,3,1,3,0,3,0,3,1,4,0.021387749912712542,0.0,0.99609375,0.001736297970637679,4.9949041567742825e-05,2.1919026039540768e-05,0.0,2.8030015528202057e-05,0.0,24,192,1.0,2,,
PASS,False,1.0.0-local-freeze,4,1833476299,retained_residual,True,True,9,7,9,0,9,0,9,1,10,0.034030041759890196,0.02353817496408826,0.998046875,0.005037061928305775,0.0014860440278425813,0.00020669400691986084,0.0,0.0012793500209227204,0.0,72,576,6.0,8,,
PASS,False,1.0.0-local-freeze,4,1833476299,anderson_residual,True,True,16,7,16,0,16,0,16,1,17,0.02297096034203488,0.053610610335255666,0.9951171875,0.010370340023655444,0.008648443035781384,0.00011805602116510272,0.0,0.00853038701461628,0.0,128,1024,16.0,15,,
PASS,False,1.0.0-local-freeze,4,1833476299,full_broyden,True,True,15,10,15,0,15,0,15,1,16,0.02368132600870265,0.02801676281223236,0.9970703125,0.00654355704318732,0.0022574958857148886,0.0002356619806960225,0.0,0.002021833905018866,0.0,120,960,7.0,14,,
PASS,False,1.0.0-local-freeze,4,1833476299,dense_fd,True,True,24,22,24,5,19,0,24,1,25,0.03091320702422581,0.06175980725254805,0.9931640625,0.022223424981348217,0.0037274269852787256,7.286103209480643e-05,4.290998913347721e-05,0.003611655964050442,0.0,192,1536,5.0,18,,
PASS,False,1.0.0-local-freeze,4,1833476299,oracle,False,True,4,2,4,0,4,0,4,1,5,0.018568736329229323,0.0,0.998046875,0.0019731110660359263,0.00010641204426065087,4.4347019866108894e-05,0.0,6.206502439454198e-05,0.0,32,256,1.0,3,,
PASS,False,1.0.0-local-freeze,4,1883236474,retained_residual,True,True,15,8,15,0,15,0,15,1,16,0.008262095341317244,0.06477464983424251,0.98974609375,0.008860419155098498,0.009725899901241064,0.0002319280174560845,0.0,0.00949397188378498,0.0,120,960,6.0,14,,
PASS,False,1.0.0-local-freeze,4,1883236474,anderson_residual,True,True,15,8,15,0,15,0,15,1,16,0.02688347483237249,0.09008006072301726,0.98046875,0.013251051947008818,0.005633956985548139,0.00013463699724525213,0.0,0.0054993199883028865,0.0,120,960,16.0,14,,
PASS,False,1.0.0-local-freeze,4,1883236474,full_broyden,True,True,15,7,15,0,15,0,15,1,16,0.020128280395988227,0.03969768429269959,0.99365234375,0.01302778406534344,0.005869359243661165,0.000240077031776309,0.0,0.005629282211884856,0.0,120,960,7.0,14,,
PASS,False,1.0.0-local-freeze,4,1883236474,dense_fd,True,True,16,9,16,5,11,0,16,1,17,0.019751640468987013,0.06398845134333718,0.9892578125,0.0071283087600022554,0.001278615032788366,7.329997606575489e-05,1.8438964616507292e-05,0.001186876092106104,0.0,128,1024,5.0,10,,
PASS,False,1.0.0-local-freeze,4,1883236474,oracle,False,True,3,1,3,0,3,0,3,1,4,0.034075988408710595,6.938893903907228e-18,0.99609375,0.0011763820075429976,5.478202365338802e-05,2.351903822273016e-05,0.0,3.1262985430657864e-05,0.0,24,192,1.0,2,,
PASS,False,1.0.0-local-freeze,4,812473704,retained_residual,True,True,9,7,9,0,9,0,9,1,10,0.02956698198598329,0.07664061511957898,0.9833984375,0.0048182569444179535,0.0013944300590083003,0.00022675900254398584,0.0,0.0011676710564643145,0.0,72,576,6.0,8,,
PASS,False,1.0.0-local-freeze,4,812473704,anderson_residual,True,True,13,8,13,0,13,0,13,1,14,0.013458217352651809,0.0403750119301759,0.99267578125,0.00601088791154325,0.0028305439627729356,0.0002399589866399765,0.0,0.002590584976132959,0.0,104,832,16.0,12,,
PASS,False,1.0.0-local-freeze,4,812473704,full_broyden,True,True,9,7,9,0,9,0,9,1,10,0.018604012229879327,0.03722515392282496,0.99267578125,0.005853812966961414,0.0020390310673974454,0.00014639500295743346,0.0,0.001892636064440012,0.0,72,576,7.0,8,,
PASS,False,1.0.0-local-freeze,4,812473704,dense_fd,True,True,20,13,20,5,15,0,20,1,21,0.03074112460129955,0.045364438345556694,0.99169921875,0.012865020951721817,0.0032743120682425797,4.6316010411828756e-05,3.676500637084246e-05,0.0031912310514599085,0.0,160,1280,5.0,14,,
PASS,False,1.0.0-local-freeze,4,812473704,oracle,False,True,3,1,3,0,3,0,3,1,4,0.009130826735820675,0.0,0.99560546875,0.001093727070838213,5.1819952204823494e-05,2.3656990379095078e-05,0.0,2.8162961825728416e-05,0.0,24,192,1.0,2,,
PASS,False,1.0.0-local-freeze,4,1612189033,retained_residual,True,True,7,5,7,0,7,0,7,1,8,0.022401814807876647,0.03762005687322932,0.99365234375,0.003911980893462896,0.0009237139020115137,0.00010974303586408496,0.0,0.0008139708661474288,0.0,56,448,6.0,6,,
PASS,False,1.0.0-local-freeze,4,1612189033,anderson_residual,True,True,7,5,7,0,7,0,7,1,8,0.021912216135940226,0.051050760443343286,0.99169921875,0.0021897379774600267,0.0008242429466918111,0.00012042204616591334,0.0,0.0007038209005258977,0.0,56,448,16.0,6,,
PASS,False,1.0.0-local-freeze,4,1612189033,full_broyden,True,True,8,6,8,0,8,0,8,1,9,0.01989933309348099,0.05733123748031751,0.9912109375,0.0046768090687692165,0.0018642249633558095,0.00020053901243954897,0.0,0.0016636859509162605,0.0,64,512,7.0,7,,
PASS,False,1.0.0-local-freeze,4,1612189033,dense_fd,True,True,12,10,12,5,7,0,12,1,13,0.0290840044754837,0.054016864659844545,0.99169921875,0.008516552916262299,0.0014190911315381527,0.00013510097051039338,1.986901042982936e-05,0.00126412115059793,0.0,96,768,5.0,6,,
PASS,False,1.0.0-local-freeze,4,1612189033,oracle,False,True,3,1,3,0,3,0,3,1,4,0.015182916836656362,1.3877787807814457e-17,0.99609375,0.0012765960418619215,7.593707414343953e-05,4.110299050807953e-05,0.0,3.483408363536e-05,0.0,24,192,1.0,2,,
PASS,False,1.0.0-local-freeze,4,1990616316,retained_residual,True,True,7,5,7,0,7,0,7,1,8,0.010899860466930178,0.05165422222092855,0.99169921875,0.003835408017039299,0.0010491791181266308,0.0001995519851334393,0.0,0.0008496271329931915,0.0,56,448,6.0,6,,
PASS,False,1.0.0-local-freeze,4,1990616316,anderson_residual,True,True,7,5,7,0,7,0,7,1,8,0.010888918202440765,0.04992575219726519,0.99169921875,0.003082724870182574,0.0010493359295651317,0.00019540201174095273,0.0,0.0008539339178241789,0.0,56,448,16.0,6,,
PASS,False,1.0.0-local-freeze,4,1990616316,full_broyden,True,True,6,4,6,0,6,0,6,1,7,0.028991377979305795,0.042633618285691594,0.99267578125,0.004967741901054978,0.00175830302760005,0.00026941701071336865,0.0,0.0014888860168866813,0.0,48,384,7.0,5,,
PASS,False,1.0.0-local-freeze,4,1990616316,dense_fd,True,True,12,10,12,5,7,0,12,1,13,0.031660483450966725,0.049854814446499314,0.99267578125,0.0057610030635260046,0.0008378690690733492,5.358702037483454e-05,2.9748014640063047e-05,0.0007545340340584517,0.0,96,768,5.0,6,,
PASS,False,1.0.0-local-freeze,4,1990616316,oracle,False,True,3,1,3,0,3,0,3,1,4,0.02041057969525606,0.0,0.99560546875,0.002250900026410818,0.0001103690592572093,4.0538026951253414e-05,0.0,6.983103230595589e-05,0.0,24,192,1.0,2,,
PASS,False,1.0.0-local-freeze,4,195957893,retained_residual,True,True,10,8,10,0,10,0,10,1,11,0.033282465666297126,0.06345456323442843,0.98828125,0.005134055914822966,0.0013863479834981263,0.0002558960113674402,0.0,0.001130451972130686,0.0,80,640,6.0,9,,
PASS,False,1.0.0-local-freeze,4,195957893,anderson_residual,True,True,29,12,29,0,29,0,29,1,30,0.021744283034415876,0.06009395407816091,0.9892578125,0.018531075038481504,0.01273163506994024,0.0002019680105149746,0.0,0.012529667059425265,0.0,232,1856,16.0,28,,
PASS,False,1.0.0-local-freeze,4,195957893,full_broyden,True,True,9,5,9,0,9,0,9,1,10,0.021512793039457256,0.037696338198283455,0.99267578125,0.0023522208794020116,0.0010143988765776157,0.00012052198871970177,0.0,0.000893876887857914,0.0,72,576,7.0,8,,
PASS,False,1.0.0-local-freeze,4,195957893,dense_fd,True,True,12,10,12,5,7,0,12,1,13,0.016054914709557843,0.036942733088956785,0.99365234375,0.004467490944080055,0.0011535369558259845,5.056004738435149e-05,1.7483951523900032e-05,0.001085492956917733,0.0,96,768,5.0,6,,
PASS,False,1.0.0-local-freeze,4,195957893,oracle,False,True,3,1,3,0,3,0,3,1,4,0.030159520579658566,0.0,0.99560546875,0.002858077932614833,9.783299174159765e-05,2.699298784136772e-05,0.0,7.084000390022993e-05,0.0,24,192,1.0,2,,
PASS,False,1.0.0-local-freeze,4,561759483,retained_residual,True,True,13,6,13,0,13,0,13,1,14,0.022856504769870327,0.04196998891493186,0.99169921875,0.008993154915515333,0.005540220066905022,0.00021312804892659187,0.0,0.00532709201797843,0.0,104,832,6.0,12,,
PASS,False,1.0.0-local-freeze,4,561759483,anderson_residual,True,True,10,6,10,0,10,0,10,1,11,0.03026629948295273,0.04597338439382292,0.9912109375,0.006690570968203247,0.003865367150865495,0.00021210801787674427,0.0,0.003653259132988751,0.0,80,640,16.0,9,,
PASS,False,1.0.0-local-freeze,4,561759483,full_broyden,True,True,6,4,6,0,6,0,6,1,7,0.02466756812802529,0.04345792259046274,0.99169921875,0.0024365849094465375,0.0011339920456521213,0.0001393860438838601,0.0,0.0009946060017682612,0.0,48,384,7.0,5,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,561759483,dense_fd,True,False,,,,5,175,0,180,0,,0.22021223857548197,1.5183366857087832,,0.07248138019349426,0.02811992954229936,5.467497976496816e-05,2.9585964512079954e-05,0.028035668598022312,0.0,1440,11520,5.0,,,
PASS,False,1.0.0-local-freeze,4,561759483,oracle,False,True,3,1,3,0,3,0,3,1,4,0.020871881743200257,0.0,0.9951171875,0.001584032957907766,8.908595191314816e-05,3.850000211969018e-05,0.0,5.0585949793457985e-05,0.0,24,192,1.0,2,,
PASS,False,1.0.0-local-freeze,4,295370387,retained_residual,True,True,11,9,11,0,11,0,11,1,12,0.015284646060578033,0.047386219017779736,0.99169921875,0.004246760974638164,0.001084629853721708,0.00011292000999674201,0.0,0.000971709843724966,0.0,88,704,6.0,10,,
PASS,False,1.0.0-local-freeze,4,295370387,anderson_residual,True,True,33,11,33,0,33,0,33,1,34,0.026974500942474933,0.054081484691153925,0.99072265625,0.019084175117313862,0.013507210940588266,0.0005512540228664875,0.0,0.012955956917721778,0.0,264,2112,16.0,32,,
PASS,False,1.0.0-local-freeze,4,295370387,full_broyden,True,True,11,9,11,0,11,0,11,1,12,0.02314512356672185,0.07747424416709468,0.984375,0.005850704037584364,0.002539101056754589,0.00012868799967691302,0.0,0.002410413057077676,0.0,88,704,7.0,10,,
PASS,False,1.0.0-local-freeze,4,295370387,dense_fd,True,True,13,11,13,5,8,0,13,1,14,0.030559053846911436,0.05451259495597702,0.99072265625,0.009463765018153936,0.0027822618721984327,0.00012616999447345734,3.069703234359622e-05,0.002625394845381379,0.0,104,832,5.0,7,,
PASS,False,1.0.0-local-freeze,4,295370387,oracle,False,True,3,1,3,0,3,0,3,1,4,0.014417739027121236,0.0,0.99560546875,0.0018043320160359144,8.429103763774037e-05,3.1489995308220387e-05,0.0,5.280104232951999e-05,0.0,24,192,1.0,2,,
PASS,False,1.0.0-local-freeze,4,2134251794,retained_residual,True,True,13,8,13,0,13,0,13,1,14,0.02148818935866299,0.041450116860455556,0.99072265625,0.009682058822363615,0.0024636390153318644,0.0002125040045939386,0.0,0.0022511350107379258,0.0,104,832,6.0,12,,
PASS,False,1.0.0-local-freeze,4,2134251794,anderson_residual,True,True,10,8,10,0,10,0,10,1,11,0.03326656787802859,0.04893893600573857,0.990234375,0.00647345301695168,0.004028843133710325,0.00030097097624093294,0.0,0.003727872157469392,0.0,80,640,16.0,9,,
PASS,False,1.0.0-local-freeze,4,2134251794,full_broyden,True,True,8,6,8,0,8,0,8,1,9,0.0076066555670485335,0.05090235513992512,0.990234375,0.005020851967856288,0.0021045480389147997,0.0005246439832262695,0.0,0.0015799040556885302,0.0,64,512,7.0,7,,
PASS,False,1.0.0-local-freeze,4,2134251794,dense_fd,True,True,12,10,12,5,7,0,12,1,13,0.027663136718565493,0.042355562713310556,0.9912109375,0.008056338934693485,0.0015311749884858727,6.918900180608034e-05,3.2935000490397215e-05,0.0014290509861893952,0.0,96,768,5.0,6,,
PASS,False,1.0.0-local-freeze,4,2134251794,oracle,False,True,6,1,6,0,6,0,6,1,7,0.02728128109435312,0.0,0.994140625,0.00349287100834772,0.0001723329769447446,3.602996002882719e-05,0.0,0.0001363030169159174,0.0,48,384,1.0,5,,
PASS,False,1.0.0-local-freeze,4,1411606814,retained_residual,True,True,12,7,12,0,12,0,12,1,13,0.02993536423489132,0.0498284312188803,0.99072265625,0.0077956089517101645,0.005300011078361422,0.00020057603251188993,0.0,0.005099435045849532,0.0,96,768,6.0,11,,
PASS,False,1.0.0-local-freeze,4,1411606814,anderson_residual,True,True,12,8,12,0,12,0,12,1,13,0.029578823139800058,0.044454192890746896,0.9912109375,0.008569502970203757,0.01243900996632874,0.0003107950324192643,0.0,0.012128214933909476,0.0,96,768,16.0,11,,
PASS,False,1.0.0-local-freeze,4,1411606814,full_broyden,True,True,13,11,13,0,13,0,13,1,14,0.014903580400544467,0.0056838181406356075,0.99560546875,0.007243355910759419,0.003550846013240516,0.00024145201314240694,0.0,0.0033093940000981092,0.0,104,832,7.0,12,,
PASS,False,1.0.0-local-freeze,4,1411606814,dense_fd,True,True,12,10,12,5,7,0,12,1,13,0.022895262577161523,0.028301959106827188,0.994140625,0.0064780841348692775,0.001302605087403208,8.916598744690418e-05,4.0556013118475676e-05,0.0011728830868378282,0.0,96,768,5.0,6,,
PASS,False,1.0.0-local-freeze,4,1411606814,oracle,False,True,3,1,3,0,3,0,3,1,4,0.026229498895707984,0.0,0.99560546875,0.0012769850436598063,6.355199730023742e-05,2.795399632304907e-05,0.0,3.559800097718835e-05,0.0,24,192,1.0,2,,
PASS,False,1.0.0-local-freeze,4,2130388698,retained_residual,True,True,8,6,8,0,8,0,8,1,9,0.030324093676024993,0.02460288908480234,0.9931640625,0.003646426019258797,0.0009124339558184147,0.00016760302241891623,0.0,0.0007448309333994985,0.0,64,512,6.0,7,,
PASS,False,1.0.0-local-freeze,4,2130388698,anderson_residual,True,True,11,6,11,0,11,0,11,1,12,0.03295762801028513,0.016971676436048574,0.99365234375,0.003528870060108602,0.0015765571733936667,0.00012879498535767198,0.0,0.0014477621880359948,0.0,88,704,16.0,10,,
